Va,Vb,Vc,Ia,Ib,Ic,Fault
122.5670777,264.1821103,-413.2938691,1.243450397,-0.311570047,0.066752213,ABG
100.573664,264.9180512,-389.713833,1.233927491,-0.220434596,0.078225443,ABG
77.68825158,263.3038713,-362.6763691,1.214227398,-0.127340736,0.08900539,ABG
54.11982208,259.3480471,-332.4214622,1.184523797,-0.033114766,0.098996399,ABG
30.08290319,253.0803562,-299.2176558,1.145077875,0.061408257,0.108109819,ABG
5.794686241,244.5525912,-263.3596677,1.096236237,0.155391695,0.116264788,ABG
-18.52760099,233.8387994,-225.1657747,1.038428254,0.248004331,0.123388952,ABG
-42.66891098,221.0349145,-184.9749875,0.97216279,0.338427211,0.129419108,ABG
-66.41810445,206.2577234,-143.144041,0.898024241,0.425860356,0.134301761,ABG
-89.56921125,189.6432172,-100.0442285,0.816667801,0.509529411,0.137993605,ABG
-111.9223395,171.3444646,-56.05810567,0.728813933,0.588692227,0.140461901,ABG
-133.2844061,151.5292095,-11.57609509,0.635242032,0.662645399,0.141684773,ABG
-153.4698752,130.3774071,33.00697926,0.536783328,0.73073068,0.141651399,ABG
-172.3016692,108.0788902,77.29539647,0.434313136,0.792341198,0.140362107,ABG
-189.6123727,84.83131655,120.8960512,0.328742589,0.846927344,0.137828373,ABG
-205.2457873,60.83848364,163.4219429,0.221010016,0.894002183,0.13407272,ABG
-219.0588158,36.30901704,204.4956109,0.112072143,0.933146242,0.129128515,ABG
-230.923562,11.45534867,243.7524847,0.002895285,0.964011555,0.123039676,ABG
-240.7294638,-13.50717114,280.84412,-0.105553334,0.986324853,0.11586028,ABG
-248.3852463,-38.36121337,315.4412913,-0.212314046,0.999889869,0.107654084,ABG
-253.8204997,-62.88863136,347.2369145,-0.316442937,1.004588757,0.098493959,ABG
-256.9867369,-86.87196449,375.9487723,-0.417019759,1.00038268,0.088461243,ABG
-257.8578492,-110.0963434,401.322019,-0.513155595,0.987311639,0.077645017,ABG
-256.4299501,-132.3517843,423.131443,-0.60400027,0.965493652,0.066141319,ABG
-252.7206791,-153.4357845,441.1834652,-0.688749558,0.93512336,0.054052287,ABG
-246.7681076,-173.1560567,455.3178577,-0.766652175,0.896470152,0.041485255,ABG
-238.6294414,-191.3331949,465.4091656,-0.837016506,0.84987584,0.028551798,ABG
-228.3797148,-207.8030663,471.3678206,-0.899217027,0.7957519,0.015366744,ABG
-216.1106313,-222.41876,473.1409361,-0.952700266,0.734576237,0.002047155,ABG
-201.9296425,-235.0519986,470.7127765,-0.996990214,0.666889433,-0.011288715,ABG
-185.9592853,-245.5939864,464.1048969,-1.031693011,0.593290414,-0.024522466,ABG
-168.3367278,-253.9557405,453.3759518,-1.056500805,0.514431499,-0.037536605,ABG
-149.2134164,-260.068017,438.6211744,-1.071194674,0.431012795,-0.05021559,ABG
-128.7546629,-263.8809933,419.9715311,-1.075646551,0.343775966,-0.062446852,ABG
-107.1389973,-265.363891,397.5925597,-1.069820137,0.25349743,-0.074121796,ABG
-84.55713446,-264.5046974,371.6828991,-1.053770851,0.160981089,-0.085136765,ABG
-61.21046766,-261.310086,342.4725272,-1.027644869,0.06705073,-0.095393962,ABG
-37.30907874,-255.8055591,310.2207188,-0.991677372,-0.027457748,-0.104802312,ABG
-13.06932744,-248.0357682,275.2137448,-0.946190077,-0.121704124,-0.113278277,ABG
11.28885799,-238.0649057,237.762331,-0.891588168,-0.214851541,-0.120746594,ABG
35.54482246,-225.9770256,198.1989001,-0.828356664,-0.306073956,-0.127140944,ABG
59.47996728,-211.8761215,156.8746212,-0.757056291,-0.394563303,-0.132404539,ABG
82.8802922,-195.8858056,114.156293,-0.678318834,-0.479536336,-0.136490628,ABG
105.5385598,-178.1484766,70.42308778,-0.592841966,-0.560241139,-0.139362913,ABG
127.2560199,-158.8239404,26.06318589,-0.501383505,-0.635963357,-0.140995868,ABG
147.8437109,-138.0875288,-18.52966948,-0.404755073,-0.706032146,-0.141374967,ABG
167.1234181,-116.1278251,-62.95966742,-0.303815139,-0.769825884,-0.140496814,ABG
184.9284135,-93.14414713,-106.8324424,-0.19946147,-0.826777617,-0.138369171,ABG
201.1041212,-69.34396447,-149.7585748,-0.092623036,-0.876380217,-0.135010892,ABG
215.5088529,-44.94042003,-191.3570472,0.015748522,-0.918191167,-0.130451754,ABG
228.0147291,-20.15010176,-231.2586266,0.124687738,-0.951836897,-0.124732192,ABG
238.5088405,4.808853498,-269.1091415,0.233224333,-0.977016531,-0.117902942,ABG
246.8946281,29.71831805,-304.5726258,0.340392215,-0.993504952,-0.110024588,ABG
253.0933907,54.36145934,-337.3343006,0.445238325,-1.00115507,-0.101167028,ABG
257.0457797,78.5238682,-367.1033685,0.546831203,-0.999899233,-0.091408852,ABG
258.7131231,101.9946648,-393.6155946,0.644269178,-0.989749752,-0.080836643,ABG
258.0784246,124.5677145,-416.6356517,0.736688122,-0.97079854,-0.069544208,ABG
255.1469089,146.0430632,-435.9592096,0.823268759,-0.943215937,-0.057631751,ABG
249.9460332,166.2286545,-451.4147482,0.903243516,-0.907248774,-0.045204976,ABG
242.5249538,184.9423236,-462.8650805,0.975902942,-0.863217793,-0.032374155,ABG
232.9535124,202.013992,-470.2085698,1.040601716,-0.811514507,-0.019253144,ABG
221.3208666,217.2879265,-473.3800322,1.096764238,-0.752597587,-0.005958378,ABG
207.73392,230.6249005,-472.3513151,1.143889768,-0.686988828,0.007392168,ABG
192.3157056,241.9040968,-467.1315469,1.181557082,-0.61526872,0.020680023,ABG
175.2038555,251.0246189,-457.7670564,1.209428538,-0.538071626,0.033787272,ABG
156.549249,257.9065165,-444.3409613,1.227253469,-0.456080551,0.046597604,ABG
136.5148759,262.4912926,-426.9724303,1.234870797,-0.370021463,0.058997342,ABG
115.2748886,264.7419243,-405.8156259,1.23221077,-0.28065716,0.070876453,ABG
93.01375183,264.6424952,-381.0583354,1.219295748,-0.188780666,0.082129529,ABG
69.92536322,262.1975795,-352.9203045,1.196240012,-0.095208197,0.092656713,ABG
46.21200858,257.4315248,-321.6512867,1.163248582,-0.000771751,0.102364597,ABG
22.08304089,250.3877612,-287.5288264,1.120615102,0.093688571,0.111167041,ABG
-2.246786648,241.1282249,-250.8557955,1.068718864,0.187332394,0.118985944,ABG
-26.5593514,229.7329329,-211.9577049,1.008021059,0.279326911,0.125751934,ABG
-50.63551559,216.2996911,-171.1798153,0.939060369,0.368854588,0.131404986,ABG
-74.25770545,200.9438599,-128.8840729,0.862447986,0.455120618,0.135894954,ABG
-97.21257024,183.7980583,-85.44589611,0.778862151,0.537360015,0.139182015,ABG
-119.2935574,165.0116683,-41.25084383,0.689042256,0.614844284,0.141237022,ABG
-140.3032538,144.7500164,3.308807021,0.59378254,0.68688762,0.142041766,ABG
-160.055383,123.1931517,47.83754341,0.493925389,0.752852656,0.141589136,ABG
-178.3764036,100.5341923,91.94012675,0.390354226,0.812155744,0.13988318,ABG
-195.106706,76.9772676,135.2251011,0.28398599,0.864271822,0.13693907,ABG
-210.1014608,52.73513842,177.3082679,0.175763217,0.908738848,0.132782971,ABG
-223.2312165,28.02662017,217.8160957,0.06664575,0.945161835,0.127451803,ABG
-234.3823712,3.073963813,256.3890362,-0.042397872,0.973216436,0.120992918,ABG
-243.4576445,-21.89965352,292.6847155,-0.15039923,0.992652052,0.113463675,ABG
-250.3766437,-46.67240661,326.3809726,-0.256398941,1.003294372,0.104930937,ABG
-255.0765689,-71.02579974,357.1787195,-0.359455533,1.00504728,0.09547047,ABG
-257.5130452,-94.74633118,384.8045955,-0.45865412,0.997894027,0.085166279,ABG
-257.6610212,-117.6268836,409.0133937,-0.553114761,0.98189762,0.074109852,ABG
-255.5156336,-139.4679201,429.5902376,-0.642000374,0.957200362,0.06239936,ABG
-251.092912,-160.0785939,446.352488,-0.724524114,0.92402254,0.050138775,ABG
-244.4301928,-179.277886,459.1513645,-0.799956175,0.882660289,0.037436953,ABG
-235.5861325,-196.895867,467.8732658,-0.867629971,0.833482661,0.024406667,ABG
-224.6402594,-212.7751335,472.440778,-0.926947717,0.77692802,0.011163603,ABG
-211.692058,-226.7724145,472.8133619,-0.977385408,0.713499822,-0.002174663,ABG
-196.859642,-238.7602872,468.9877127,-1.018497225,0.643761898,-0.015489709,ABG
-180.2781094,-248.6289045,460.9977894,-1.049919361,0.568333323,-0.028663322,ABG
-162.097705,-256.2876084,448.9145132,-1.071373267,0.487882934,-0.041578541,ABG
-142.4819228,-261.6662988,432.8451382,-1.082668274,0.403123546,-0.054120703,ABG
-121.6056698,-264.7164404,412.9322992,-1.083703546,0.314805884,-0.066178451,ABG
-99.65358118,-265.4116261,389.352746,-1.0744693,0.223712244,-0.077644733,ABG
-76.81852456,-263.7476682,362.315774,-1.055047209,0.130649868,-0.088417742,ABG
-53.30027253,-259.7422514,332.0613671,-1.025609939,0.036444036,-0.098401829,ABG
-29.30428025,-253.4342244,298.8580671,-0.986419765,-0.058069104,-0.107508344,ABG
-5.040474756,-244.882643,263.0005905,-0.937826261,-0.152049947,-0.115656427,ABG
19.27804405,-234.1656808,224.8072124,-0.880263078,-0.244662995,-0.122773727,ABG
43.43648151,-221.3795225,184.6169413,-0.814243868,-0.335084507,-0.12879704,ABG
67.22006894,-206.6373242,142.7865105,-0.740357418,-0.422510113,-0.133672872,ABG
90.41604675,-190.0682859,99.68721122,-0.659262117,-0.506162262,-0.137357916,ABG
112.8158755,-171.816827,55.70159745,-0.571679844,-0.58529739,-0.139819433,ABG
134.2175905,-152.0418085,11.2200901,-0.478389387,-0.659212695,-0.141035543,ABG
154.4281805,-130.9157087,-33.36248826,-0.380219491,-0.727252418,-0.140995423,ABG
173.2658617,-108.6236532,-77.65041791,-0.278041579,-0.788813577,-0.139699397,ABG
190.5621248,-85.36220518,-121.2505944,-0.172762228,-0.84335112,-0.137158939,ABG
206.1634611,-61.33785114,-163.7760178,-0.065315391,-0.890382484,-0.133396568,ABG
219.9327085,-36.76515167,-204.8492276,0.043345584,-0.929491577,-0.128445648,ABG
231.7500105,-11.86457808,-244.1056532,0.152256151,-0.9603322,-0.122350093,ABG
241.5134274,13.13989639,-281.1968499,0.260448935,-0.982630935,-0.115163977,ABG
249.1392857,38.02334074,-315.7935917,0.366962252,-0.996189495,-0.106951054,ABG
254.5623661,62.56241694,-347.5887933,0.470848693,-1.000886544,-0.097784192,ABG
257.7360325,86.53781243,-376.3002362,0.571183713,-0.996678943,-0.087744726,ABG
258.6323793,109.7364535,-401.6730734,0.667074083,-0.983602387,-0.076921738,ABG
257.2424414,131.9534338,-423.4820916,0.757666115,-0.961771379,-0.065411262,ABG
253.5764728,152.9936344,-441.5337103,0.842153503,-0.931378481,-0.053315436,ABG
247.6642521,172.6730594,-455.6676997,0.919784689,-0.892692809,-0.040741595,ABG
239.5553384,190.8199485,-465.7586033,0.98986962,-0.846057739,-0.027801314,ABG
229.3191744,207.2757586,-471.7168515,1.051785857,-0.791887834,-0.014609422,ABG
217.0449338,221.8961076,-473.4895561,1.10498395,-0.730665019,-0.001282983,ABG
202.8410288,234.5517565,-471.0609804,1.148992088,-0.662934078,0.012059746,ABG
186.8342325,245.1296723,-464.4526786,1.183420012,-0.58929754,0.025300364,ABG
169.1684105,253.5341741,-453.7233042,1.207962212,-0.510410065,0.038321375,ABG
150.0029016,259.6881249,-438.9680901,1.222400425,-0.426972423,0.051007232,ABG
129.5106245,263.5340952,-420.3180027,1.22660546,-0.339725153,0.063245365,ABG
107.8760178,265.0353981,-397.9385795,1.220538337,-0.249441994,0.074927176,ABG
85.29293153,264.1768861,-372.0284603,1.204250752,-0.156923126,0.085949005,ABG
61.96257731,260.9654146,-342.8176233,1.177884821,-0.062988275,0.096213052,ABG
38.09161404,255.4299098,-310.5653443,1.141672079,0.031530301,0.105628239,ABG
13.89040526,247.6210202,-275.5578952,1.095931684,0.125794944,0.114111028,ABG
-10.42855674,237.6103754,-238.1060032,1.041067806,0.218969808,0.121586153,ABG
-34.65210074,225.4895142,-198.5420921,0.977566172,0.310228142,0.127987294,ABG
-58.56776791,211.3685715,-157.2173328,0.905989783,0.398759608,0.133257663,ABG
-81.96522578,195.3748285,-114.498525,0.826973828,0.483777552,0.137350511,ABG
-104.6377812,177.6512293,-70.76484262,0.74121987,0.56452617,0.140229538,ABG
-126.3840449,158.3549418,-26.40446725,0.649489373,0.640287459,0.14186922,ABG
-147.0097611,137.656005,18.18885677,0.552596695,0.710387844,0.142255033,ABG
-166.3297744,115.736062,62.61931748,0.451401627,0.774204379,0.141383582,ABG
-184.1700678,92.78714278,106.4925486,0.34680162,0.831170424,0.139262632,ABG
-200.3697807,69.01043243,149.4191298,0.239723769,0.880780729,0.135911039,ABG
-214.7831017,44.61495129,191.0180434,0.131116639,0.922595855,0.131358583,ABG
-227.2809347,19.81607074,230.9200563,0.021942002,0.95624592,0.125645701,ABG
-237.752252,-5.166190737,268.7709971,-0.086833473,0.981433664,0.118823132,ABG
-246.105086,-30.10911443,304.2349002,-0.194246563,0.997936835,0.110951463,ABG
-252.2671518,-54.78945202,336.9969872,-0.299345807,1.005609944,0.102100593,ABG
-256.1861352,-78.9857605,366.7664614,-0.401199796,1.004385388,0.092349115,ABG
-257.8297123,-102.4808129,393.279089,-0.498905367,0.994273986,0.081783612,ABG
-257.1853812,-125.063981,416.2995439,-0.591595654,0.975364912,0.070497894,ABG
-254.2601918,-146.5334867,435.623497,-0.678447914,0.947825039,0.058592164,ABG
-249.0804446,-166.698431,451.0794295,-0.758691032,0.911897654,0.046172129,ABG
-241.6914059,-185.3805406,462.5301556,-0.831612596,0.867900538,0.033348058,ABG
-232.1570507,-202.4156045,469.8740398,-0.896565451,0.816223368,0.020233808,ABG
-220.5598054,-217.6546218,473.0458992,-0.952973608,0.757324429,0.006945811,ABG
-207.0002326,-230.9647077,472.0175824,-1.000337451,0.691726633,-0.006397957,ABG
-191.5965798,-242.2298315,466.7982185,-1.038238158,0.620012874,-0.019679028,ABG
-174.484117,-251.3514591,457.4341371,-1.06634131,0.542820737,-0.032779489,ABG
-155.8141994,-258.249165,444.0084562,-1.084399682,0.460836667,-0.04558303,ABG
-135.7530147,-262.8612545,426.640345,-1.092255215,0.37478965,-0.057975978,ABG
-114.4800107,-265.1454092,405.4839658,-1.089840194,0.28544452,-0.069848301,ABG
-92.18603653,-265.0793285,380.7271059,-1.077177674,0.193594996,-0.081094593,ABG
-69.07126506,-262.6613109,352.5895106,-1.054381172,0.100056528,-0.091615001,ABG
-45.34298912,-257.9106965,321.3209329,-1.021653642,0.00565905,-0.101316116,ABG
-21.21339169,-250.8680849,287.1989164,-0.979285764,-0.088760304,-0.110111802,ABG
3.102620001,-241.5952575,250.5263322,-0.927653521,-0.18236447,-0.117923957,ABG
27.3894474,-230.1747546,211.6286903,-0.867215068,-0.274323674,-0.124683213,ABG
51.43266077,-216.7090892,170.8512503,-0.798506883,-0.363822587,-0.130329544,ABG
75.0206807,-201.319615,128.5559573,-0.722139189,-0.450067372,-0.134812803,ABG
97.94630799,-184.1451019,85.11822878,-0.638790656,-0.532292614,-0.138093168,ABG
120.008155,-165.3400956,40.92362251,-0.549202408,-0.609768085,-0.140141491,ABG
141.0120433,-145.0731568,-3.635585515,-0.454171383,-0.681805282,-0.140939564,ABG
160.7724281,-123.5250653,-48.16388309,-0.354543121,-0.747763682,-0.140480271,ABG
179.1138893,-100.8870598,-92.26603234,-0.251204068,-0.807056617,-0.138767661,ABG
195.8727028,-77.35915478,-135.5505779,-0.145073493,-0.859156691,-0.135816905,ABG
210.8984732,-53.14854452,-177.6333215,-0.037095152,-0.903600647,-0.131654165,ABG
224.0557794,-28.46807494,-218.140732,0.071771229,-0.939993609,-0.126316358,ABG
235.2257617,-3.534738914,-256.7132611,0.180558515,-0.968012637,-0.119850835,ABG
244.3075609,21.43186491,-293.0085347,0.288300708,-0.987409554,-0.112314954,ABG
251.2195271,46.2111684,-326.7043915,0.394041408,-0.99801303,-0.103775574,ABG
255.9001274,70.58340838,-357.5017429,0.496842116,-0.999729924,-0.094308463,ABG
258.3085146,94.33155495,-385.1272276,0.595790373,-0.992545914,-0.08399762,ABG
258.4247496,117.2433777,-409.335638,0.690007668,-0.976525435,-0.072934536,ABG
256.249704,139.1136041,-429.9120968,0.778657097,-0.951810971,-0.061217379,ABG
251.8046945,159.7460997,-446.6739638,0.860950726,-0.918621721,-0.048950122,ABG
245.1309182,178.9559837,-459.4724577,0.936156604,-0.877251675,-0.03624162,ABG
236.2887655,196.5715923,-468.1939763,1.00360536,-0.8280671,-0.023204645,ABG
225.357076,212.4362097,-472.7611048,1.0626963,-0.771503454,-0.009954886,ABG
212.4323818,226.4095168,-473.1333033,1.112902933,-0.708061704,0.003390081,ABG
197.6281523,238.3687343,-469.3072661,1.153777826,-0.638304072,0.016711833,ABG
181.0740268,248.2094735,-461.3169518,1.184956724,-0.562849184,0.029892156,ABG
162.9149945,255.8463315,-449.233281,1.206161863,-0.482366663,0.042814088,ABG
143.3104688,261.2132882,-433.1635075,1.217204433,-0.397571185,0.055362962,ABG
122.433198,264.2639672,-413.2502661,1.217986179,-0.309216055,0.067427422,ABG
100.4679598,264.9718187,-389.6703064,1.208500126,-0.21808638,0.078900413,ABG
77.61001082,263.3302663,-362.6329241,1.188830467,-0.124991919,0.089680127,ABG
54.06328899,259.3528293,-332.3781034,1.159151629,-0.030759718,0.099670912,ABG
30.03839857,253.073208,-299.1743866,1.119726577,0.063773386,0.108784118,ABG
5.750437439,244.5452876,-263.3164908,1.070904387,0.157768286,0.116938885,ABG
-18.58325789,233.8430058,-225.1226915,1.01311713,0.250391064,0.124062858,ABG
-42.74536571,221.0600209,-184.9319982,0.946876096,0.340820341,0.130092834,ABG
-66.52075175,206.3091241,-143.1011448,0.872767379,0.428254438,0.13497532,ABG
-89.69849688,189.7213563,-100.0014235,0.791446848,0.511918325,0.138667007,ABG
-112.0737404,171.4448166,-56.0153889,0.703634493,0.591070326,0.141135157,ABG
-133.4493293,151.6431783,-11.53346279,0.610108196,0.665008547,0.142357891,ABG
-153.6372931,130.4939611,33.04953162,0.511696928,0.733077001,0.142324386,ABG
-172.4601832,108.1866262,77.33787403,0.40927342,0.7946714,0.141034968,ABG
-189.7523273,84.92057446,120.9384595,0.303746379,0.849244559,0.138501111,ABG
-205.3610453,60.90312113,163.4642876,0.196052315,0.896311361,0.134745335,ABG
-219.1478621,36.3475139,204.5378978,0.087147072,0.935453216,0.129801007,ABG
-230.9897319,11.47103538,243.7947193,-0.022002823,0.966321946,0.123712042,ABG
-240.7802649,-13.50679175,280.8863074,-0.130428897,0.988643033,0.116532515,ABG
-248.4309163,-38.36590776,315.4834363,-0.237169441,1.002218165,0.108326181,ABG
-253.8720824,-62.88735924,347.2790209,-0.341278086,1.006927047,0.09916591,ABG
-257.054034,-86.85492723,375.9908432,-0.441832188,1.002728441,0.089133039,ABG
-257.9476199,-110.0567837,401.3640568,-0.537940921,0.989660442,0.078316649,ABG
-256.5446888,-132.2872093,423.1734488,-0.628753046,0.967840004,0.066812775,ABG
-252.8581958,-153.3483846,441.2254394,-0.713464303,0.937461733,0.054723558,ABG
-246.9219871,-173.0522465,455.3597996,-0.791324398,0.898796011,0.042156329,ABG
-238.7902856,-191.2223715,465.4510736,-0.86164354,0.852186472,0.029222667,ABG
-228.5369209,-207.6958305,471.4096922,-0.923798506,0.798046896,0.016037399,ABG
-216.2543668,-222.3249414,473.1827681,-0.97723818,0.736857541,0.002717588,ABG
-202.0526525,-234.9788492,470.7545652,-1.021488516,0.669160956,-0.010618509,ABG
-186.0582053,-245.5448668,464.1466379,-1.056156878,0.595557291,-0.023852491,ABG
-168.4126682,-253.9295364,453.4176405,-1.080935671,0.516699122,-0.036866865,ABG
-149.2717106,-260.0593906,438.662806,-1.095605231,0.433285813,-0.049546085,ABG
-128.8038309,-263.8814207,420.0131009,-1.100035891,0.346057432,-0.061777581,ABG
-107.1891251,-265.3632821,397.6340631,-1.09418921,0.255788253,-0.073452757,ABG
-84.61798464,-264.4932861,371.724332,-1.07811832,0.163279892,-0.084467953,ABG
-61.28967663,-261.2802324,342.5138858,-1.051967394,0.069354131,-0.094725371,ABG
-37.41077116,-255.7531359,310.262,-1.015970258,-0.025154481,-0.104133936,ABG
-13.19339253,-247.9608838,275.2549462,-0.970448168,-0.11940619,-0.112610108,ABG
11.14670267,-237.9718412,237.803451,-0.915806812,-0.212563629,-0.120078623,ABG
35.39219505,-225.8733983,198.2399379,-0.852532584,-0.303799385,-0.126473162,ABG
59.32637172,-211.7714353,156.915577,-0.78118818,-0.39230342,-0.131736938,ABG
82.73533109,-195.7896639,114.1971677,-0.702407586,-0.477290287,-0.1358232,ABG
105.4101513,-178.0687989,70.46388297,-0.616890494,-0.558006052,-0.138695649,ABG
127.1489523,-158.765517,26.10390407,-0.525396185,-0.633734898,-0.140328761,ABG
147.7587954,-138.0511736,-18.48902528,-0.428736924,-0.703805337,-0.140708012,ABG
167.0573839,-116.1102703,-62.91909361,-0.327770898,-0.76759603,-0.139830005,ABG
184.8745557,-93.13869137,-106.791935,-0.223394724,-0.824541174,-0.137702506,ABG
201.0535772,-69.34174885,-149.7181296,-0.116535579,-0.874135433,-0.134344368,ABG
